OrderID,Date,Category,Region,Channel,UnitsSold,UnitPrice,Discount,Revenue
100363,2023-01-14,Clothing,North,In-Store,1,40.65,0.0,40.65
100364,2023-01-14,Electronics,East,Online,1,257.34,0.0,257.34
100366,2023-01-14,Sports & Outdoors,East,Online,1,60.92,0.0,60.92
100368,2023-01-14,Beauty & Health,West,Online,2,37.01,0.0,74.02
100365,2023-01-14,Clothing,South,In-Store,1,43.82,0.0,43.82
100370,2023-01-14,Electronics,Central,Online,1,240.21,0.05,228.2
100371,2023-01-14,Clothing,Central,In-Store,2,42.61,0.0,85.22
100372,2023-01-14,Clothing,East,Online,1,57.9,0.0,57.9
100373,2023-01-14,Sports & Outdoors,East,Online,1,48.16,0.0,48.16
100374,2023-01-14,Clothing,North,In-Store,1,58.34,0.0,58.34
100375,2023-01-14,Clothing,West,In-Store,1,43.64,0.0,43.64
100376,2023-01-14,Electronics,East,In-Store,5,214.31,0.0,1071.55
100369,2023-01-14,Electronics,North,Online,2,289.91,0.0,579.82
100421,2023-01-15,Beauty & Health,North,Online,2,41.4,0.0,82.8
100415,2023-01-15,Sports & Outdoors,West,Online,1,62.64,0.0,62.64
100417,2023-01-15,Electronics,West,Online,1,313.73,0.0,313.73
100418,2023-01-15,Electronics,South,Online,2,290.5,0.1,522.9
100419,2023-01-15,Books & Media,South,In-Store,1,16.3,0.0,16.3
100420,2023-01-15,Sports & Outdoors,North,In-Store,3,61.22,0.0,183.66
100422,2023-01-15,Clothing,North,Online,1,36.46,0.0,36.46
100414,2023-01-15,Clothing,East,Online,2,29.33,0.0,58.66
100424,2023-01-15,Clothing,South,In-Store,2,38.78,0.0,77.56
100425,2023-01-15,Home & Garden,West,Online,2,89.46,0.0,178.92
100426,2023-01-15,Home & Garden,North,Online,1,111.86,0.0,111.86
100427,2023-01-15,Sports & Outdoors,North,In-Store,1,61.8,0.0,61.8
100428,2023-01-15,Beauty & Health,East,In-Store,1,39.45,0.0,39.45
100429,2023-01-15,Home & Garden,East,In-Store,2,69.27,0.0,138.54
100430,2023-01-15,Clothing,Central,Online,1,50.67,0.0,50.67
100423,2023-01-15,Home & Garden,North,Online,1,76.93,0.0,76.93
100413,2023-01-15,Beauty & Health,Central,Online,1,33.7,0.0,33.7
100416,2023-01-15,Sports & Outdoors,West,In-Store,1,44.09,0.05,41.89
100411,2023-01-15,Electronics,West,Online,2,286.9,0.0,573.8
100396,2023-01-15,Electronics,Central,In-Store,1,274.5,0.0,274.5
100397,2023-01-15,Beauty & Health,West,Online,1,30.67,0.0,30.67
100398,2023-01-15,Electronics,East,In-Store,1,265.66,0.0,265.66
100400,2023-01-15,Electronics,West,Online,2,289.65,0.0,579.3
100401,2023-01-15,Clothing,North,In-Store,1,37.9,0.0,37.9
100402,2023-01-15,Home & Garden,North,Online,1,72.47,0.0,72.47
100403,2023-01-15,Sports & Outdoors,East,In-Store,2,67.18,0.0,134.36
100399,2023-01-15,Sports & Outdoors,Central,Online,1,64.69,0.0,64.69
100405,2023-01-15,Clothing,West,Online,3,35.94,0.0,107.82
100406,2023-01-15,Beauty & Health,West,Online,2,36.17,0.0,72.34
100407,2023-01-15,Electronics,East,In-Store,2,278.02,0.0,556.04
100408,2023-01-15,Clothing,Central,Online,1,39.46,0.0,39.46
100409,2023-01-15,Books & Media,East,In-Store,2,20.74,0.0,41.48
100412,2023-01-15,Books & Media,South,Online,1,20.44,0.0,20.44
100410,2023-01-15,Clothing,Central,In-Store,1,35.52,0.0,35.52
100404,2023-01-15,Home & Garden,East,Online,1,66.41,0.0,66.41
100444,2023-01-16,Clothing,Central,In-Store,1,51.85,0.05,49.26
100445,2023-01-16,Home & Garden,North,Online,1,68.3,0.0,68.3
100446,2023-01-16,Home & Garden,South,Online,5,83.87,0.0,419.35
100447,2023-01-16,Books & Media,Central,Online,1,21.95,0.0,21.95
100451,2023-01-16,Clothing,West,Online,1,51.71,0.0,51.71
100449,2023-01-16,Clothing,Central,In-Store,1,43.36,0.0,43.36
100450,2023-01-16,Sports & Outdoors,Central,Online,2,62.08,0.0,124.16
100452,2023-01-16,Books & Media,North,In-Store,1,13.5,0.1,12.15
100443,2023-01-16,Home & Garden,South,In-Store,1,70.28,0.1,63.25
100448,2023-01-16,Clothing,West,Online,1,50.92,0.0,50.92
100442,2023-01-16,Home & Garden,North,In-Store,2,86.68,0.0,173.36
100440,2023-01-16,Sports & Outdoors,South,Online,1,79.0,0.0,79.0
100432,2023-01-16,Sports & Outdoors,East,Online,3,65.0,0.05,185.25
100439,2023-01-16,Clothing,Central,Online,4,37.47,0.0,149.88
100438,2023-01-16,Electronics,North,In-Store,1,281.18,0.0,281.18
100437,2023-01-16,Clothing,East,In-Store,1,45.28,0.0,45.28
100436,2023-01-16,Clothing,North,In-Store,1,44.6,0.0,44.6
100435,2023-01-16,Books & Media,North,In-Store,1,23.81,0.0,23.81
100434,2023-01-16,Books & Media,East,Online,1,20.74,0.1,18.67
100433,2023-01-16,Beauty & Health,West,Online,1,23.75,0.0,23.75
100431,2023-01-16,Books & Media,East,Online,2,19.39,0.0,38.78
100441,2023-01-16,Beauty & Health,Central,In-Store,1,38.94,0.0,38.94
100474,2023-01-17,Sports & Outdoors,North,Online,1,71.38,0.0,71.38
100473,2023-01-17,Clothing,South,Online,1,47.38,0.0,47.38
100470,2023-01-17,Clothing,West,In-Store,2,54.87,0.0,109.74
100471,2023-01-17,Home & Garden,North,In-Store,3,99.39,0.05,283.26
100475,2023-01-17,Books & Media,West,In-Store,2,17.76,0.0,35.52
100472,2023-01-17,Electronics,North,Online,1,263.06,0.0,263.06
100476,2023-01-17,Clothing,Central,Online,3,48.06,0.0,144.18
100481,2023-01-17,Electronics,South,Online,2,352.29,0.0,704.58
100478,2023-01-17,Electronics,North,In-Store,1,203.03,0.0,203.03
100479,2023-01-17,Sports & Outdoors,North,In-Store,1,69.61,0.0,69.61
100480,2023-01-17,Beauty & Health,East,In-Store,1,49.78,0.0,49.78
100482,2023-01-17,Sports & Outdoors,East,Online,1,69.25,0.1,62.32
100483,2023-01-17,Beauty & Health,West,In-Store,1,33.5,0.0,33.5
100477,2023-01-17,Beauty & Health,East,Online,4,35.79,0.0,143.16
100469,2023-01-17,Books & Media,Central,Online,1,11.39,0.0,11.39
100468,2023-01-17,Electronics,West,In-Store,1,232.15,0.0,232.15
100467,2023-01-17,Beauty & Health,West,Online,2,24.37,0.0,48.74
100453,2023-01-17,Sports & Outdoors,North,Online,1,38.66,0.0,38.66
100455,2023-01-17,Clothing,North,In-Store,1,35.21,0.0,35.21
100456,2023-01-17,Clothing,West,In-Store,1,35.23,0.0,35.23
100457,2023-01-17,Clothing,North,Online,2,55.75,0.0,111.5
100458,2023-01-17,Books & Media,West,Online,5,16.08,0.0,80.4
100459,2023-01-17,Sports & Outdoors,North,In-Store,2,61.02,0.0,122.04
100454,2023-01-17,Electronics,East,Online,1,265.98,0.0,265.98
100461,2023-01-17,Sports & Outdoors,East,Online,1,55.39,0.0,55.39
100462,2023-01-17,Books & Media,West,Online,1,21.0,0.0,21.0
100463,2023-01-17,Sports & Outdoors,West,Online,1,67.99,0.0,67.99
100464,2023-01-17,Clothing,Central,In-Store,4,48.79,0.0,195.16
100465,2023-01-17,Home & Garden,North,In-Store,1,79.91,0.0,79.91
100466,2023-01-17,Clothing,Central,Online,1,51.02,0.0,51.02
100460,2023-01-17,Beauty & Health,South,In-Store,1,29.34,0.0,29.34
100498,2023-01-18,Books & Media,North,Online,1,18.88,0.0,18.88
100499,2023-01-18,Clothing,South,In-Store,1,71.54,0.0,71.54
100500,2023-01-18,Clothing,Central,Online,3,56.2,0.0,168.6
100501,2023-01-18,Home & Garden,East,Online,1,76.32,0.0,76.32
100502,2023-01-18,Sports & Outdoors,Central,In-Store,2,49.78,0.0,99.56
100505,2023-01-18,Electronics,South,Online,1,214.52,0.0,214.52
100504,2023-01-18,Electronics,West,In-Store,1,203.68,0.0,203.68
100506,2023-01-18,Clothing,South,Online,1,33.67,0.0,33.67
100507,2023-01-18,Beauty & Health,East,Online,1,42.15,0.0,42.15
100497,2023-01-18,Clothing,North,In-Store,1,42.49,0.0,42.49
100503,2023-01-18,Home & Garden,West,Online,1,87.58,0.0,87.58
100496,2023-01-18,Electronics,South,In-Store,1,317.14,0.05,301.28
100495,2023-01-18,Home & Garden,East,Online,1,87.45,0.0,87.45
100494,2023-01-18,Clothing,West,In-Store,1,50.77,0.1,45.69
100484,2023-01-18,Beauty & Health,Central,Online,1,36.94,0.0,36.94
100485,2023-01-18,Beauty & Health,Central,Online,2,28.95,0.0,57.9
100487,2023-01-18,Home & Garden,North,In-Store,1,92.92,0.0,92.92
100488,2023-01-18,Electronics,North,Online,1,201.34,0.0,201.34
100486,2023-01-18,Clothing,North,In-Store,2,43.73,0.0,87.46
100490,2023-01-18,Books & Media,Central,In-Store,2,18.8,0.0,37.6
100491,2023-01-18,Electronics,East,Online,2,320.85,0.0,641.7
100492,2023-01-18,Beauty & Health,East,Online,1,39.77,0.0,39.77
100493,2023-01-18,Beauty & Health,West,Online,1,42.75,0.0,42.75
100489,2023-01-18,Electronics,West,Online,1,335.25,0.0,335.25
100530,2023-01-19,Clothing,Central,In-Store,2,52.35,0.0,104.7
100526,2023-01-19,Clothing,East,Online,4,52.74,0.0,210.96
100527,2023-01-19,Home & Garden,Central,Online,1,66.99,0.0,66.99
100528,2023-01-19,Sports & Outdoors,North,In-Store,2,68.81,0.0,137.62
100529,2023-01-19,Clothing,North,Online,1,51.65,0.0,51.65
100531,2023-01-19,Books & Media,West,Online,1,14.57,0.0,14.57
100537,2023-01-19,Clothing,West,In-Store,1,30.13,0.0,30.13
100533,2023-01-19,Books & Media,East,Online,1,22.41,0.0,22.41
100534,2023-01-19,Clothing,Central,In-Store,4,54.38,0.0,217.52
100535,2023-01-19,Electronics,North,In-Store,1,238.19,0.0,238.19
100536,2023-01-19,Clothing,East,Online,1,40.25,0.0,40.25
100525,2023-01-19,Home & Garden,East,Online,1,95.08,0.0,95.08
100538,2023-01-19,Electronics,East,In-Store,1,176.25,0.0,176.25
100532,2023-01-19,Electronics,West,In-Store,2,233.87,0.0,467.74
100524,2023-01-19,Clothing,South,In-Store,2,41.78,0.0,83.56
100513,2023-01-19,Electronics,Central,Online,1,263.31,0.0,263.31
100522,2023-01-19,Sports & Outdoors,South,Online,1,69.28,0.0,69.28
100508,2023-01-19,Home & Garden,Central,In-Store,1,113.42,0.0,113.42
100510,2023-01-19,Clothing,North,Online,2,47.3,0.0,94.6
100511,2023-01-19,Electronics,West,Online,1,381.04,0.1,342.94
100512,2023-01-19,Sports & Outdoors,East,In-Store,2,46.66,0.0,93.32
100523,2023-01-19,Home & Garden,East,In-Store,2,103.5,0.0,207.0
100514,2023-01-19,Electronics,West,Online,1,159.56,0.0,159.56
100509,2023-01-19,Electronics,North,In-Store,1,203.73,0.0,203.73
100516,2023-01-19,Beauty & Health,East,In-Store,1,30.88,0.0,30.88
100517,2023-01-19,Beauty & Health,West,In-Store,1,34.53,0.0,34.53
100518,2023-01-19,Clothing,North,Online,1,39.86,0.0,39.86
100519,2023-01-19,Clothing,West,Online,1,47.84,0.0,47.84
100520,2023-01-19,Electronics,East,Online,1,265.28,0.0,265.28
100521,2023-01-19,Clothing,North,In-Store,1,55.14,0.0,55.14
100515,2023-01-19,Electronics,West,In-Store,1,248.67,0.0,248.67
100555,2023-01-20,Electronics,Central,Online,1,259.96,0.0,259.96
100556,2023-01-20,Books & Media,East,Online,2,21.15,0.0,42.3
100557,2023-01-20,Books & Media,North,In-Store,1,15.68,0.0,15.68
100558,2023-01-20,Beauty & Health,West,Online,1,27.12,0.0,27.12
100559,2023-01-20,Electronics,West,Online,5,281.5,0.05,1337.12
100562,2023-01-20,Clothing,East,In-Store,1,60.34,0.0,60.34
100561,2023-01-20,Home & Garden,Central,Online,1,79.16,0.0,79.16
100563,2023-01-20,Electronics,West,Online,1,345.21,0.0,345.21
100564,2023-01-20,Clothing,North,Online,1,59.63,0.0,59.63
100554,2023-01-20,Electronics,South,In-Store,1,226.86,0.05,215.52
100560,2023-01-20,Books & Media,Central,Online,5,11.84,0.0,59.2
100553,2023-01-20,Beauty & Health,South,Online,2,23.08,0.0,46.16
100552,2023-01-20,Electronics,North,In-Store,1,241.12,0.0,241.12
100541,2023-01-20,Electronics,West,In-Store,1,260.1,0.1,234.09
100550,2023-01-20,Electronics,West,In-Store,4,253.74,0.0,1014.96
100549,2023-01-20,Beauty & Health,Central,Online,1,37.02,0.0,37.02
100548,2023-01-20,Beauty & Health,West,Online,1,36.83,0.0,36.83
100547,2023-01-20,Electronics,West,Online,2,296.58,0.0,593.16
100546,2023-01-20,Home & Garden,North,Online,1,75.0,0.0,75.0
100545,2023-01-20,Home & Garden,South,In-Store,1,62.35,0.0,62.35
100544,2023-01-20,Sports & Outdoors,West,In-Store,2,65.68,0.0,131.36
100543,2023-01-20,Clothing,North,In-Store,1,53.57,0.0,53.57
100542,2023-01-20,Electronics,East,Online,1,282.62,0.0,282.62
100540,2023-01-20,Home & Garden,Central,Online,3,58.28,0.0,174.84
100539,2023-01-20,Home & Garden,Central,Online,1,39.73,0.0,39.73
100551,2023-01-20,Electronics,South,Online,1,216.69,0.0,216.69
100588,2023-01-21,Clothing,South,Online,1,60.73,0.0,60.73
100587,2023-01-21,Electronics,Central,In-Store,1,202.55,0.0,202.55
100586,2023-01-21,Sports & Outdoors,Central,In-Store,1,24.11,0.0,24.11
100583,2023-01-21,Electronics,Central,In-Store,1,168.03,0.0,168.03
100584,2023-01-21,Clothing,North,Online,3,41.47,0.0,124.41
100589,2023-01-21,Clothing,West,Online,1,56.01,0.0,56.01
100585,2023-01-21,Home & Garden,East,In-Store,1,81.36,0.0,81.36
100590,2023-01-21,Home & Garden,East,Online,1,75.86,0.0,75.86
100596,2023-01-21,Clothing,North,In-Store,2,42.1,0.0,84.2
100592,2023-01-21,Books & Media,West,In-Store,1,20.42,0.0,20.42
100593,2023-01-21,Clothing,East,Online,1,43.9,0.0,43.9
100594,2023-01-21,Electronics,East,In-Store,1,254.67,0.1,229.2
100598,2023-01-21,Beauty & Health,North,In-Store,2,35.88,0.0,71.76
100595,2023-01-21,Books & Media,West,Online,2,21.74,0.0,43.48
100597,2023-01-21,Electronics,East,Online,5,174.76,0.0,873.8
100591,2023-01-21,Electronics,West,In-Store,1,295.57,0.0,295.57
100582,2023-01-21,Sports & Outdoors,Central,Online,1,71.46,0.0,71.46
100568,2023-01-21,Clothing,North,In-Store,1,49.35,0.0,49.35
100580,2023-01-21,Beauty & Health,East,In-Store,1,40.22,0.0,40.22
100581,2023-01-21,Books & Media,Central,Online,1,16.44,0.0,16.44
100565,2023-01-21,Electronics,Central,Online,3,222.59,0.0,667.77
100566,2023-01-21,Clothing,South,Online,2,52.5,0.0,105.0
100567,2023-01-21,Books & Media,South,Online,1,17.88,0.0,17.88
100569,2023-01-21,Home & Garden,South,Online,1,69.8,0.0,69.8
100571,2023-01-21,Beauty & Health,North,Online,2,19.33,0.0,38.66
100572,2023-01-21,Home & Garden,West,Online,5,46.07,0.0,230.35
100570,2023-01-21,Beauty & Health,South,Online,1,38.21,0.0,38.21
100574,2023-01-21,Electronics,East,Online,1,143.47,0.0,143.47
100575,2023-01-21,Electronics,North,In-Store,1,247.72,0.0,247.72
100576,2023-01-21,Home & Garden,North,Online,1,73.21,0.0,73.21
100577,2023-01-21,Clothing,South,In-Store,2,40.18,0.0,80.36
100578,2023-01-21,Beauty & Health,North,Online,1,37.51,0.0,37.51
100579,2023-01-21,Home & Garden,North,In-Store,1,68.5,0.0,68.5
100573,2023-01-21,Electronics,Central,Online,1,257.06,0.0,257.06
100620,2023-01-22,Clothing,Central,In-Store,1,40.43,0.0,40.43
100616,2023-01-22,Clothing,East,Online,1,32.72,0.0,32.72
100617,2023-01-22,Electronics,North,Online,2,324.81,0.0,649.62
100618,2023-01-22,Electronics,East,Online,1,226.2,0.0,226.2
100619,2023-01-22,Electronics,Central,Online,2,231.32,0.05,439.51
100621,2023-01-22,Books & Media,South,Online,1,15.6,0.1,14.04
100615,2023-01-22,Clothing,South,Online,1,43.4,0.05,41.23
100623,2023-01-22,Home & Garden,West,Online,2,78.41,0.0,156.82
100624,2023-01-22,Books & Media,North,Online,3,17.59,0.0,52.77
100625,2023-01-22,Books & Media,South,Online,1,8.37,0.0,8.37
100626,2023-01-22,Home & Garden,West,Online,2,74.0,0.0,148.0
100627,2023-01-22,Clothing,North,Online,1,34.61,0.0,34.61
100628,2023-01-22,Sports & Outdoors,West,Online,1,38.98,0.0,38.98
100629,2023-01-22,Beauty & Health,South,In-Store,1,27.98,0.0,27.98
100614,2023-01-22,Books & Media,North,Online,1,24.34,0.0,24.34
100622,2023-01-22,Clothing,South,In-Store,2,37.69,0.0,75.38
100612,2023-01-22,Clothing,North,In-Store,3,41.65,0.0,124.95
100599,2023-01-22,Home & Garden,Central,Online,1,84.52,0.0,84.52
100600,2023-01-22,Electronics,West,In-Store,1,235.46,0.0,235.46
100601,2023-01-22,Electronics,Central,Online,1,242.9,0.0,242.9
100602,2023-01-22,Sports & Outdoors,South,In-Store,1,50.89,0.0,50.89
100603,2023-01-22,Clothing,North,In-Store,2,45.68,0.0,91.36
100604,2023-01-22,Clothing,Central,Online,1,30.51,0.0,30.51
100613,2023-01-22,Books & Media,South,Online,1,24.01,0.0,24.01
100606,2023-01-22,Clothing,North,In-Store,1,41.79,0.0,41.79
100607,2023-01-22,Clothing,South,In-Store,1,61.66,0.0,61.66
100608,2023-01-22,Clothing,North,Online,2,46.45,0.0,92.9
100609,2023-01-22,Clothing,North,In-Store,1,40.48,0.0,40.48
100610,2023-01-22,Clothing,West,Online,2,42.63,0.0,85.26
100611,2023-01-22,Clothing,East,Online,1,47.29,0.0,47.29
100605,2023-01-22,Clothing,East,Online,1,59.36,0.0,59.36
100648,2023-01-23,Clothing,North,Online,2,18.0,0.0,36.0
100649,2023-01-23,Electronics,South,In-Store,2,256.16,0.0,512.32
100650,2023-01-23,Clothing,East,Online,1,53.32,0.0,53.32
100651,2023-01-23,Books & Media,North,In-Store,1,19.74,0.0,19.74
100652,2023-01-23,Clothing,South,Online,1,47.95,0.0,47.95
100653,2023-01-23,Home & Garden,West,Online,2,64.22,0.0,128.44
100657,2023-01-23,Clothing,Central,Online,2,51.05,0.05,96.99
100655,2023-01-23,Books & Media,East,In-Store,1,24.5,0.0,24.5
100656,2023-01-23,Clothing,East,Online,1,51.57,0.0,51.57
100658,2023-01-23,Home & Garden,North,Online,2,99.24,0.0,198.48
100659,2023-01-23,Clothing,West,In-Store,2,53.22,0.0,106.44
100660,2023-01-23,Clothing,East,Online,1,31.09,0.0,31.09
100647,2023-01-23,Sports & Outdoors,Central,In-Store,1,59.0,0.0,59.0
100654,2023-01-23,Clothing,East,In-Store,2,57.77,0.0,115.54
100646,2023-01-23,Electronics,West,In-Store,1,308.03,0.1,277.23
100644,2023-01-23,Sports & Outdoors,East,In-Store,1,50.43,0.0,50.43
100630,2023-01-23,Clothing,West,Online,1,38.23,0.0,38.23
100645,2023-01-23,Books & Media,South,Online,3,24.73,0.0,74.19
100631,2023-01-23,Clothing,South,Online,2,53.04,0.0,106.08
100632,2023-01-23,Clothing,South,Online,1,61.47,0.0,61.47
100633,2023-01-23,Electronics,East,In-Store,2,259.26,0.1,466.67
100635,2023-01-23,Books & Media,North,Online,1,21.84,0.0,21.84
100636,2023-01-23,Beauty & Health,North,In-Store,1,44.16,0.0,44.16
100634,2023-01-23,Clothing,East,Online,1,48.83,0.0,48.83
100638,2023-01-23,Sports & Outdoors,South,In-Store,1,55.87,0.0,55.87
100639,2023-01-23,Electronics,North,In-Store,5,217.14,0.0,1085.7
100640,2023-01-23,Electronics,East,In-Store,1,267.12,0.0,267.12
100641,2023-01-23,Home & Garden,East,In-Store,2,91.03,0.0,182.06
100642,2023-01-23,Clothing,East,Online,2,54.96,0.05,104.42
100643,2023-01-23,Electronics,Central,Online,1,259.82,0.0,259.82
100637,2023-01-23,Sports & Outdoors,East,In-Store,1,47.92,0.0,47.92
100682,2023-01-24,Beauty & Health,North,Online,1,40.69,0.05,38.66
100678,2023-01-24,Home & Garden,East,Online,2,99.33,0.0,198.66
100679,2023-01-24,Home & Garden,East,Online,1,58.5,0.05,55.58
100680,2023-01-24,Books & Media,Central,Online,1,22.02,0.0,22.02
100681,2023-01-24,Home & Garden,South,In-Store,1,66.26,0.0,66.26
100683,2023-01-24,Electronics,East,In-Store,2,334.79,0.05,636.1
100677,2023-01-24,Clothing,West,Online,1,47.93,0.0,47.93
100685,2023-01-24,Clothing,Central,In-Store,1,34.59,0.0,34.59
100686,2023-01-24,Sports & Outdoors,North,Online,1,87.08,0.0,87.08
100687,2023-01-24,Sports & Outdoors,North,Online,1,56.85,0.0,56.85
100688,2023-01-24,Sports & Outdoors,West,Online,1,53.98,0.05,51.28
100689,2023-01-24,Electronics,South,Online,2,255.52,0.0,511.04
100684,2023-01-24,Sports & Outdoors,Central,Online,2,82.77,0.0,165.54
100676,2023-01-24,Electronics,Central,Online,1,292.21,0.0,292.21
100671,2023-01-24,Clothing,West,In-Store,3,38.19,0.0,114.57
100674,2023-01-24,Beauty & Health,East,In-Store,1,29.31,0.0,29.31
100661,2023-01-24,Beauty & Health,South,In-Store,1,27.82,0.0,27.82
100662,2023-01-24,Clothing,South,Online,3,56.07,0.0,168.21
100675,2023-01-24,Electronics,East,In-Store,1,220.5,0.0,220.5
100664,2023-01-24,Beauty & Health,South,Online,1,33.84,0.0,33.84
100665,2023-01-24,Beauty & Health,East,In-Store,1,22.44,0.05,21.32
100666,2023-01-24,Clothing,North,Online,2,32.8,0.0,65.6
100663,2023-01-24,Beauty & Health,East,Online,1,30.84,0.0,30.84
100668,2023-01-24,Electronics,West,Online,1,253.24,0.1,227.92
100669,2023-01-24,Books & Media,East,Online,2,12.62,0.0,25.24
100670,2023-01-24,Beauty & Health,South,Online,1,41.44,0.0,41.44
100672,2023-01-24,Electronics,West,In-Store,1,258.63,0.0,258.63
100673,2023-01-24,Clothing,South,Online,1,50.04,0.0,50.04
100667,2023-01-24,Clothing,South,Online,2,36.03,0.0,72.06
100709,2023-01-25,Electronics,Central,Online,2,316.85,0.0,633.7
100708,2023-01-25,Home & Garden,South,Online,1,109.8,0.0,109.8
100707,2023-01-25,Home & Garden,North,Online,1,55.1,0.0,55.1
100706,2023-01-25,Electronics,North,Online,1,269.58,0.0,269.58
100705,2023-01-25,Beauty & Health,West,In-Store,1,43.77,0.0,43.77
100704,2023-01-25,Beauty & Health,North,In-Store,1,34.57,0.0,34.57
100703,2023-01-25,Electronics,East,Online,1,205.44,0.0,205.44
100702,2023-01-25,Clothing,North,In-Store,2,31.73,0.0,63.46
100700,2023-01-25,Books & Media,East,Online,2,17.5,0.0,35.0
100701,2023-01-25,Clothing,South,Online,1,61.29,0.0,61.29
100698,2023-01-25,Home & Garden,East,Online,1,61.3,0.0,61.3
100699,2023-01-25,Electronics,South,In-Store,1,310.23,0.0,310.23
100691,2023-01-25,Electronics,Central,Online,2,205.13,0.0,410.26
100692,2023-01-25,Books & Media,South,Online,1,14.75,0.0,14.75
100693,2023-01-25,Electronics,East,Online,2,220.13,0.0,440.26
100690,2023-01-25,Books & Media,East,Online,1,22.03,0.0,22.03
100695,2023-01-25,Clothing,Central,Online,1,25.11,0.0,25.11
100696,2023-01-25,Clothing,North,In-Store,1,54.94,0.0,54.94
100697,2023-01-25,Beauty & Health,South,Online,1,44.58,0.0,44.58
100694,2023-01-25,Books & Media,North,In-Store,2,24.31,0.0,48.62
100735,2023-01-26,Electronics,South,In-Store,2,260.12,0.0,520.24
100730,2023-01-26,Clothing,South,In-Store,2,50.47,0.0,100.94
100731,2023-01-26,Books & Media,South,Online,1,19.65,0.0,19.65
100745,2023-01-26,Electronics,North,Online,1,183.04,0.0,183.04
